entry_id,smiles,cation_family,anion_family,value
aMdgI,CC[n+]1cccc(C)c1.CCOS(=O)(=O)[O-],pyridinium,sulfates,1.2196099999999999
aMqJo,CCn1cc[n+](CC)c1.CCOP(=O)([O-])OCC,imidazolium,organic phosphates,1.125
aMzUB,CCOCCn1cc[n+](C)c1.CC(=O)[O-],imidazolium,carboxylates,1.1000999999999999
aPxiN,CCCCCC[n+]1ccn(C)c1.[Cl-],imidazolium,inorganics,1.0422
aQFLU,CC[N+](CCO)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.530175
aRmca,CCCCCCCC[N+]1(C)CCOCC1.CCCCCCCCO[PH](=O)[O-],morpholinium,organic phosphates,0.9781
aSFFT,C=CC[n+]1ccn(C)c1.[Cl-],imidazolium,inorganics,1.168
aSQyh,CCCC[n+]1ccn(C)c1.O=C([O-])CO,imidazolium,carboxylates,1.1293
aSuSB,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3649499999999999
aSxdc,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.3799000000000001
aVKTH,CCCCCCCCn1cc[n+](C)c1.[Cl-],imidazolium,inorganics,1.012
aXfIh,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,piperidinium,bistriflamides,1.4114
aYGlK,CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.2432999999999998
aaKen,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.37175
abBZM,CCCCCC[n+]1ccn(C)c1.[Br-],imidazolium,inorganics,1.2238
abklI,CCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.479
accQg,CCCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.436
aeLUk,CCC[NH3+].O=C[O-],ammonium,carboxylates,0.9934
afXpb,CCC[NH+](C)C.O=S(=O)([O-])C(F)(F)F,ammonium,sulfonates,1.276
afjIH,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2926
afvYT,CC[n+]1ccccc1.CCOS(=O)(=O)[O-],pyridinium,sulfates,1.252
ahgao,C[N+]1(CC(O)CO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.518
ajSoJ,CC[n+]1ccn(CCOC)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.3404
ajjCw,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])c1cccs1,phosphonium,carboxylates,1.0391
akuCI,CC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.1012
amAgB,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,pyridinium,carboxylates,1.3557000000000001
amnDk,COCCCC[n+]1ccn(C)c1.CC(O)C(N)C(=O)[O-],imidazolium,carboxylates,1.1469
amxjx,CCC[n+]1cn(C)cn1.O=S(=O)([O-])C(F)(F)F,triazolium,sulfonates,1.3796
anEQg,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.3853
anTns,CCCCCC[N+](CCCCCC)=C(N(C)C)N(C)C.N#C[N-]C#N,guanidinium,amides,0.9685
anjWi,CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4036
aofRA,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.485
apflJ,CCCCC[n+]1ccccc1.CC(=O)[O-],pyridinium,carboxylates,1.2679
apief,CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.34
aqJNm,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.2375999999999998
asJRW,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.2263
asSmJ,CCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.444
awEmc,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.4
awPDi,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,imidazolium,carboxylates,1.301
axIwW,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,1.6237000000000001
bAEne,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.519
bASYX,CCCC[P+](CCCC)(CCCC)CCOCC.O=S(=O)([O-])C(F)(F)F,phosphonium,sulfonates,1.111
bESUE,CCCC[N+]1(C)CCCC1.COS(=O)(=O)[O-],pyrrolidinium,sulfates,1.1667
bGYBQ,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.0467
bGsdV,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.342
bHEoq,CC[n+]1ccn(COC2CC(C)CCC2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.31157
bIoHJ,CCCCCCCCn1cc[n+](CCC#N)c1.O=C([O-])c1cccc(S(=O)(=O)O)c1,imidazolium,carboxylates,1.1827999999999999
bKaLu,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,sulfonium,bistriflamides,1.4611800000000001
bLgZd,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.301
bMWuB,CCOC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.5117
bMlry,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,imidazolium,carboxylates,1.4868
bNHyt,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.37199
bNXjb,CCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.182
bOgNz,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.237
bRnCu,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.39466
bTfyI,CCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.326
bUmxU,CCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triazolium,bistriflamides,1.56
bVoQX,CCCCCc1c(C)cc(C)c[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.3239
bWjmH,Cn1cc[n+](C)c1.COP(=O)([O-])OC,imidazolium,organic phosphates,1.2578
bXFTy,C=C[n+]1ccn(CC(N)=O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.6071
balam,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.4122999999999999
bcxqD,CCCC[N+]1(C)CCCCC1.N#C[C-](C#N)C#N,piperidinium,methanides,1.01
bgukX,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,imidazolium,carboxylates,1.2917
bhSGo,CCCCCCCC[P+](CC)(CC)CC.Brc1c[n-]cn1,phosphonium,cyclic amides,1.162
bkElc,CCCCCC[n+]1ccccc1.N#C[N-]C#N,pyridinium,amides,1.0364
blrLo,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.2121
blzbY,C=CC[n+]1ccn(C)c1.[Cl-],imidazolium,inorganics,1.166
bmGJu,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.499
bnTzR,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.3291
boMmP,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],ammonium,sulfates,1.344
bqoEQ,CCCC[N+]1(C)CCCC1.CCCCO[PH](=O)[O-],pyrrolidinium,organic phosphates,1.0816
brJmj,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,1.6202999999999999
bsNYu,C=CC[n+]1ccn(C)c1.CC(O)C(=O)[O-],imidazolium,carboxylates,1.148
bsPZt,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,piperidinium,bistriflamides,1.3792
bscWB,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.23633
bsiQH,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,1.2423
btsMW,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.292
buEKx,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.3948
buUbd,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,1.6253199999999999
bwuvb,CC[N+](C)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.408
bxZTt,C[n+]1ccn(CCCC#N)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.4409
bxdDD,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.55
byLPC,CCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,phosphonium,cyclic amides,1.0218
bzbpu,CCn1cc[n+](CC)c1.[Br-],imidazolium,inorganics,1.3512
cApNC,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],imidazolium,inorganics,1.103
cAuGA,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,morpholinium,amides,1.1754
cBmmf,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,pyrrolidinium,bistriflamides,1.3393
cDPmd,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.394
cEXXl,CCCCCCCCn1cc[n+](C)c1.[Br-],imidazolium,inorganics,1.1757
cFnuk,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3674
cGZWT,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCC(=O)[O-],ammonium,carboxylates,0.8422000000000001
cNayL,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.2617
cNuBO,CCCCCCC[n+]1ccn(C)c1.[Br-],imidazolium,inorganics,1.19678
cOwkF,CC[N+]1(C)CCOCC1.CCOP(=O)([O-])OCC,morpholinium,organic phosphates,1.159
cQLyk,CC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.105
cQSak,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,pyrrolidinium,sulfonates,1.25271
cWGvR,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,pyrrolidinium,amides,1.01348
cWUXC,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],imidazolium,sulfates,1.23645
cWdku,CCn1cn[n+](C)c1.CC(=O)[O-],triazolium,carboxylates,1.109
cXQeQ,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,bistriflamides,1.594
cXoyh,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4364000000000001
cYiWW,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3672
cZpyS,N#CCCn1cc[n+](Cc2ccccc2)c1.N#C[S-],imidazolium,inorganics,1.174
cZreI,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.519
ccJfL,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.2345000000000002
ccclq,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2357
cdDtT,CC[n+]1ccccc1.CCOS(=O)(=O)[O-],pyridinium,sulfates,1.252
cghot,CCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triazolium,bistriflamides,1.486
cjUQV,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.51891
ckVOJ,CCCCCC[n+]1ccn(CCC#N)c1.[Br-],imidazolium,inorganics,1.2297
ckqZj,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.04573
ckwwo,COCC[n+]1ccn(C)c1.[Cl-],imidazolium,inorganics,1.1622999999999999
cmSsK,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.2372
cnPrv,CCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.42
cnpfK,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,1.2437
conBC,Cn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.672
corvG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2932000000000001
cpQbT,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.1069
cpfkk,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.38
cpfwc,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,phosphonium,amides,0.8995
cqUVE,CCCCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.2835
cqhUQ,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.2084000000000001
crDBP,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.1115
crQSK,C[N+](C)(C)CCO.CC(N)C(=O)[O-],ammonium,carboxylates,1.1129
ctNHW,CCCCCCn1cc[n+](CCC#N)c1.[Cl-],imidazolium,inorganics,1.0740999999999998
cuJBK,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,piperidinium,phosphates,1.6073499999999998
cwCyO,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,sulfonium,bistriflamides,1.4601
cwwaJ,CCCn1c(C)cc(C)[n+]1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrazolium,bistriflamides,1.4293000000000002
cxvAs,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C1CCCN1,phosphonium,carboxylates,0.9925
cxykf,CCCCCCCCn1cc[n+](C)c1.[I-],imidazolium,inorganics,1.3048199999999999
cyzoK,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0286
czIky,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.37
dAEIt,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,1.2438
dAiRp,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,imidazolium,organic phosphates,1.1632
dBVmI,CCCCn1cc[n+](C)c1.CCCC(=O)[O-],imidazolium,carboxylates,1.0322200000000001
dCTnx,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2923
dCUrF,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,bistriflamides,1.5937000000000001
dDrtJ,CCn1cc[n+](C)c1.CCCCOS(=O)(=O)[O-],imidazolium,sulfates,1.1757
dDzfn,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.0816
dEgqt,CN(C)C(=[NH2+])N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,guanidinium,bistriflamides,1.5713
dIHPn,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.42807
dIWzD,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.368
dItPg,CC[n+]1ccn(C)c1.CCCCCCCCOS(=O)(=O)[O-],imidazolium,sulfates,1.0937999999999999
dJISN,COCCn1cc[n+](C)c1.CC(=O)[O-],imidazolium,carboxylates,1.134
dLjYm,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.[Br-],imidazolium,inorganics,1.36
dMEQf,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4912
dPHIO,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.396
dPaAP,CC[P+](CC)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.378
dPaad,CCCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.07
dQCqp,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.522
dQpwu,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3665
dTKbV,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.2367000000000001
dTwfs,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,phosphonium,amides,0.898
dUZJE,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.437
dUkbS,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4361
dUspc,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0593
dVdld,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.2357
dVzxy,CCCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.0697
dWydQ,CCCCCC[n+]1ccn(CCC#N)c1.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],imidazolium,sulfonates,1.089
dXPNh,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.0657
dXTWP,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.304
dXgua,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,imidazolium,sulfonates,1.381
dZTwT,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3732
dZdJn,C=C[n+]1ccn(CCCC)c1.O=C([O-])C1CCCN1,imidazolium,carboxylates,1.2278
dboct,C=Cc1ccc(C[N+](CC)(CC)CC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.411
dckRC,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.32
ddasB,CCCCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.345
dfFSn,CC[n+]1ccn(CCOC)c1.CC(=O)[O-],imidazolium,carboxylates,1.1924000000000001
dhJYB,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.0819
diqpC,CC[n+]1ccn(C)c1.CC(N)C(=O)[O-],imidazolium,carboxylates,1.1360999999999999
dlfoo,CC(C)C[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4363
dmjdZ,CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.4225999999999999
dnBeJ,CCCCCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.3894000000000002
dnzrs,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0611
doPZd,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.3947
dpFZW,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,piperidinium,bistriflamides,1.3206
dpZSl,CC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,thiazolium,bistriflamides,1.616
dqBFP,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,imidazolium,carboxylates,1.217
dqLQT,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3672
dqaIj,C[n+]1ccn(CC2CCCCC2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4105
dqdpq,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.519
drLFv,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,sulfonium,bistriflamides,1.5023
dsJYe,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.357
duKyz,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0603
duhXg,CCCC[N+]1(C)CCCC1.CC(=O)[O-],pyrrolidinium,carboxylates,1.0212
dvFPB,CCCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.0697999999999999
dvROB,CC[n+]1cccc(C)c1.CCOS(=O)(=O)[O-],pyridinium,sulfates,1.2223
dvjyq,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.0206
dyxPa,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.5012999999999999
dzOMq,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.37
dzTJH,c1cc[nH+]cc1.CCOCCOS(=O)(=O)[O-],pyridinium,sulfates,1.281
dzxmv,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4365
eAkNm,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.4359000000000002
eBFrj,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.372125
eBzrx,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],imidazolium,sulfates,1.2386
eCzzj,Cn1cc[n+](C)c1.COP(=O)([O-])OC,imidazolium,organic phosphates,1.2612999999999999
eDCzJ,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,imidazolium,amides,1.0616700000000001
eDNQb,CCCC[N+]1(C)CCOCC1.CC(=O)NC(C(=O)[O-])C(C)C,morpholinium,carboxylates,1.0826
eEjhD,CCCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.0702
eEpVO,CCCC[n+]1ccn(C)c1.O=P([O-])(O)O,imidazolium,organic phosphates,1.1765
eHXkT,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)F,imidazolium,sulfonates,1.337
eIChS,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,1.23996
eIKgF,CC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,1.102
eIstS,CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],quinlolinium,inorganics,1.0617
eIvEr,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.43974
eJmfB,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.22
eJqXP,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.3028
eMiov,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],imidazolium,sulfates,1.2087999999999999
eMpxk,CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.3720750000000002
eNAiQ,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,1.3635
eNdaH,Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.4125999999999999
