entry_id,smiles,cation_family,anion_family,value
yYtOB,CCCC[N+]1(C)CCCC1.O=S1(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C1(F)F,pyrrolidinium,bistriflamides,2.531478917042255
yZGkc,CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.7693773260761383
ydvxy,CCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.5369370227046737
yeyGa,CCCn1cc[n+](C)c1C.N#C[S-],imidazolium,inorganics,2.1815577738627865
ygggq,CCOCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,1.6954816764901974
yoMCd,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Clc1nc[n-]c1Cl,phosphonium,cyclic amides,2.89707700320942
yppBj,CCCCCCn1cc[n+](C)c1.O=C1[N-]S(=O)(=O)c2ccccc21,imidazolium,bistriflamides,4.075546961392531
yvMhP,CCCCCC[n+]1ccccc1.O=[N+]([O-])[O-],pyridinium,inorganics,2.699837725867246
yvuks,CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.8214480190175304
zAXJM,CN1CCCN2CCC[NH+]=C12.CC(=O)[O-],guanidinium,carboxylates,1.3729120029701063
zEPzl,CCCC[N+]1(C)CCCC1.COS(=O)(=O)[O-],pyrrolidinium,sulfates,2.670245853074124
zEmGS,CCCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.173186268412274
zHYOf,CCCC[P+](CCCC)(CCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,phosphonium,phosphates,2.649334858712142
zKvNC,CCCC[n+]1ccn(CCCCCCO)c1.[Cl-],imidazolium,inorganics,2.9912260756924947
zPthm,CCCC[n+]1ccn(C)c1.O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,bistriflamides,1.7160033436347992
zTISb,CCC[n+]1ccn(C)c1.CC(=O)[O-],imidazolium,carboxylates,2.661812685537261
zXaAg,CCCCC[NH3+].O=C[O-],ammonium,carboxylates,1.8920946026904804
zYhVp,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,phosphonium,sulfonates,3.864095573424247
zazNe,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,1.503790683057181
zjfcM,CCCC[n+]1cccc(C)c1.N#C[C-](C#N)C#N,pyridinium,methanides,1.6424645202421213
