cation,anion
C[C@@H](c1ccccc1)[N+](C)(C)CC(=O)c1ccccc1,[Br-]
C[N+](C)(C)CCCCCCCCCCOc1ccc(C=O)cc1,[Br-]
C#CC[N+](C)(C)CC#Cc1cccc2ccccc12,[Br-]
C#CC[N+](CC)(CC)CC#Cc1cccc2ccccc12,[Br-]
CC[N+](CC)(CC)CCCO,[Br-]
CCCCCCCCCC[N+](CC)(CC)CC,[Br-]
C[N+](C)(C)c1cccc(O)c1,[Br-]
CC(C[N+](C)(C)C)c1ccccc1,[Br-]
CCCCCCCCCCCCCCCC[N+](C)(C)C(C)O,[Br-]
CC(C)C(C[N+](C)(C)C)c1ccccc1,[Br-]
C=C(C)C[N+](C)(C)c1cccc(O)c1,[Br-]
C[N+](C)(C)CCC(=O)c1ccc(O)cc1,[Br-]
COc1cccc(C(=O)CC[N+](C)(C)C)c1,[Br-]
Cc1ccc(C(C[N+](C)(C)C)c2ccc(C)cc2)cc1,[Br-]
Cc1ccc([N+](C)(C)C(C)c2ccccc2)cc1,[Br-]
COc1ccc([N+](C)(C)C(C)c2ccccc2)cc1,[Br-]
C=C(C)C[N+](C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,[Br-]
CC(C)=CC[N+](C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,[Br-]
COc1ccc(C(C[N+](C)(C)C)c2ccc(OC)cc2)cc1,[Br-]
C=C(C)C#CC[N+](C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,[Br-]
CC(C)(C)c1cc([N+](C)(C)Cc2ccccc2)cc(C(C)(C)C)c1O,[Br-]
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1O,[Br-]
CC(C)(C)c1cc([N+](C)(C)CC=Cc2ccccc2)cc(C(C)(C)C)c1O,[Br-]
C=CC[N+](C)(CCOC(=O)CCCCCCCCCCC)CCOC(=O)CCCCCCCCCCC,[Br-]
C=CC[N+](C)(CCOC(=O)CCCCCCCCCCCCCCC)CCOC(=O)CCCCCCCCCCCCCCC,[Br-]
CC[N+](C)(CC)C(C)c1ccccc1,[Br-]
CC[N+](CC)(CC)C(C)c1ccccc1,[Br-]
CCC[N+](CCC)(CCC)C(C)c1ccccc1,[Br-]
CC(c1ccccc1)[N+](C)(C)Cc1ccccc1,[Br-]
CC[N+](CC)(Cc1ccccc1)C(C)c1ccccc1,[Br-]
C=CCC=CC[N+](C)(C)Cc1ccccc1,[Br-]
C=CCC(C)(C=C)[N+](C)(C)Cc1ccccc1,[Br-]
COCC[N+](C)(C)Cc1ccccc1,[Br-]
C[N+](C)(CCCO)Cc1ccccc1,[Br-]
CC=CC(C)[N+](C)(C)C,[Br-]
CC(=O)OC(C)C[N+](C)(C)C,[Br-]
CC[N+](C)(Cc1ccccc1)c1ccccc1,[Br-]
C[N+](C)(C)CC(O)c1ccc(O)c(O)c1,[Br-]
C[N+](C)(C)CCCCCC(=O)O,[Br-]
CCC[N+](C)(CC)Cc1ccccc1,[Br-]
CC(=O)C[N+](C)(C)CC(=O)c1ccccc1,[Br-]
COc1ccc(C(=O)C[N+](C)(C)CC(C)=O)cc1,[Br-]
Cc1cc(C[N+](C)(C)c2ccccc2)cc(C)c1O,[Br-]
CCCCOC[N+](C)(C)C,[Br-]
CCCCCCCCCC[n+]1cccc(CCCCC)c1,[Br-]
CCC(=O)OCCCCCCCCCCC[n+]1ccccc1,[Br-]
CCOC(=O)c1c[n+](Cc2ccccc2)ccc1C(c1ccccc1)c1ccccc1,[Br-]
CCCCCCCC[n+]1ccc(CCC)cc1,[Br-]
CCCCCCCCCCCCCC[n+]1ccc(CCCCCC)cc1,[Br-]
CCCCCCCCCCCCCC[n+]1cccc(CCCCC)c1,[Br-]
CCCCCCCCCC[n+]1ccc(C(=O)OCC)cc1,[Br-]
CCCCCCCCCCCC[n+]1ccc(CCC)cc1,[Br-]
CCCCCCCCCCC[n+]1ccccc1,[Br-]
CCCCCCCC[n+]1ccc(CC)cc1,[Br-]
CCCCCCCCCCCC[n+]1ccc(CC)cc1,[Br-]
CCCCCCCCCC[n+]1ccccc1,[Br-]
CCCCCCCCCCCC[n+]1ccccc1,[Br-]
CCCCCC[C@@H](C)Cc1cccc[n+]1CCCCCC,[Br-]
CCCCc1ccc(C)[n+](CC(=O)OCC)c1,[Br-]
COc1ccc(OC)c(CC[n+]2ccccc2)c1,[Br-]
CCCCCCCCCCCCC[n+]1ccccc1,[Br-]
Fc1ccc(C[n+]2ccccc2)cc1,[Br-]
CCCCCCCCCCCCCC[n+]1ccccc1,[Br-]
CCCC[n+]1ccc(C(=O)OCC)cc1,[Br-]
CC(C)C[n+]1ccccc1,[Br-]
C[n+]1cccc(CCCO)c1,[Br-]
Cc1ccc[n+](Cc2ccccc2)c1,[Br-]
CCCC[n+]1ccccc1SCc1ccccc1,[Br-]
O=C(C[n+]1ccccc1)C1CCCCC1,[Br-]
CCCc1cccc[n+]1C,[Br-]
CCOC(=O)CC[n+]1ccccc1,[Br-]
CCOC(=O)[C@H](CC)[n+]1ccccc1,[Br-]
CCC[n+]1ccccc1,[Br-]
CCN(CC)C(=O)c1ccc[n+](CC)c1,[Br-]
c1ccc(OCC[n+]2ccccc2)cc1,[Br-]
Cc1cc(C)[n+](C)c(C)c1C,[Br-]
C[n+]1ccc(CCCO)cc1,[Br-]
CC[n+]1c(C)cccc1C,[Br-]
C[n+]1cccc(-c2ccccn2)c1,[Br-]
CC(C)OC(=O)C[n+]1ccccc1,[Br-]
Cc1cc[n+](CN2CCOCC2)cc1,[Br-]
C[n+]1ccc(Cc2ccccc2)cc1,[Br-]
CCOC(=O)c1ccc[n+](CCF)c1,[Br-]
Cc1cc[n+](CCc2ccccc2)cc1,[Br-]
CCCC[n+]1cccc(C(=O)O)c1,[Br-]
C=CC[n+]1cccc(C(=O)N(CC)CC)c1,[Br-]
CCOC(=O)C(C(=O)OCC)[n+]1ccccc1,[Br-]
CC(=O)OCCCC[n+]1cccc(O)c1,[Br-]
c1ccc(CO[n+]2ccccc2)cc1,[Br-]
C=CC[n+]1ccccc1,[Br-]
CCOC(=O)c1ccc[n+](C)c1,[Br-]
Cc1ccc[n+](CCO)c1,[Br-]
CC[n+]1ccccc1C,[Br-]
CC(C)[n+]1ccccc1,[Br-]
CCCC[n+]1ccccc1,[Br-]
CC[n+]1ccc(-c2ccncc2)cc1,[Br-]
C=CC[n+]1cccc(O)c1,[Br-]
c1ccc(C[n+]2ccccc2)cc1,[Br-]
CCOC(=O)CCc1cc[n+](C)cc1,[Br-]
CC[n+]1cccc(C(C)=O)c1,[Br-]
C=CC[n+]1cccc(C=O)c1,[Br-]
CC(=O)C[n+]1c(C)cccc1C,[Br-]
CC[n+]1cccc(O)c1,[Br-]
CCO[n+]1ccc(OC)cc1,[Br-]
CCCOC(=O)C[n+]1ccccc1,[Br-]
C=CC[n+]1ccccc1CO,[Br-]
OCC[n+]1ccccc1,[Br-]
C=CC[n+]1ccc(CO)cc1,[Br-]
C#CCCCC[n+]1ccccc1,[Br-]
Cc1ccc[n+](CCC#N)c1,[Br-]
c1cc[n+](-c2ccccn2)cc1,[Br-]
CC(C)[n+]1ccc(CO)cc1,[Br-]
ClCCC[n+]1ccccc1,[Br-]
CC[n+]1ccccc1,[Br-]
C=CC[n+]1ccc(C#N)cc1,[Br-]
CC[n+]1ccc(C)cc1,[Br-]
CC(C)[n+]1ccccc1CO,[Br-]
OCC[n+]1cccc(O)c1,[Br-]
Cc1cc[n+](CCO)cc1C,[Br-]
CC(C)=CC[n+]1ccc(C)cc1,[Br-]
CC(=O)[C@@H](C)[n+]1ccccc1C,[Br-]
Cc1cc[n+](CCC#N)cc1C,[Br-]
CCOC(=O)C[n+]1ccccc1,[Br-]
Cc1cc[n+](CCCBr)cc1,[Br-]
CC=C(C)[C@@H](C)[n+]1ccccc1,[Br-]
COC(=O)c1ccc[n+](C)c1,[Br-]
N#CCC[n+]1cccc(N)c1,[Br-]
CC(=O)[C@@H](C)[n+]1ccccc1,[Br-]
Cc1cc(C)c[n+](CC#N)c1,[Br-]
Cc1cc[n+](C)cc1O,[Br-]
Cc1cc[n+](CCC#N)cc1,[Br-]
N#CCC[n+]1ccccc1,[Br-]
C[n+]1ccccc1,[Br-]
C[n+]1cccc(O)c1,[Br-]
C=C[n+]1ccccc1,[Br-]
c1ccc(-[n+]2ccccc2)cc1,[Br-]
OCC=C[n+]1ccccc1,[Br-]
C=C(C[n+]1ccccc1)C(=O)O,[Br-]
C1=C[C@H]([n+]2ccccc2)CCC1,[Br-]
Cc1cc(C)c[n+](CCC#N)c1,[Br-]
O=C(O)CCC[n+]1ccccc1,[Br-]
COC(=O)c1cc[n+](C)cc1,[Br-]
CC[n+]1ccc(C#N)cc1,[Br-]
N#CC[n+]1ccccc1,[Br-]
C[n+]1ccccc1CO,[Br-]
C=C[n+]1ccc(C)cc1,[Br-]
COc1cc[n+](C(C)C)cc1,[Br-]
Cc1cc[n+](C)cc1,[Br-]
COC(=O)C[n+]1ccccc1,[Br-]
CCC[n+]1cccc(C(N)=O)c1,[Br-]
CC[n+]1ccc(N(C)C)cc1,[Br-]
C#CC[n+]1ccc(C)cc1,[Br-]
Cc1cc[n+](CC#N)cc1,[Br-]
FCC[n+]1ccccc1,[Br-]
CC(=O)c1cc[n+](C)cc1,[Br-]
C=CC[n+]1ccc(C=NO)cc1,[Br-]
NNC(=O)C[n+]1ccccc1,[Br-]
CC(=O)C[n+]1ccccc1,[Br-]
CC[n+]1ccc(C(N)=O)cc1,[Br-]
O=C(O)C=C[n+]1ccccc1,[Br-]
C[C@H](C(N)=O)[n+]1ccccc1,[Br-]
Cc1ccc[n+](C=CC(=O)O)c1,[Br-]
C=CC[n+]1ccccc1C=NO,[Br-]
CC(=O)C[n+]1ccccc1C,[Br-]
OCC[n+]1ccccc1C=NO,[Br-]
Cc1cc[n+](CC#N)c(C)c1,[Br-]
O=C(O)C[n+]1ccccc1,[Br-]
NC(=O)CC[n+]1ccccc1,[Br-]
NC(=O)C[n+]1ccccc1,[Br-]
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1(CCCC(F)(F)F)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1(CCCC(F)(F)F)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC
OCC[NH2+]CCO,CCCCOP(=O)([O-])OCCCC
OCC[NH2+]CCO,CS(=O)(=O)[O-]
OCC[NH+](CCO)CCO,CCCCOP(=O)([O-])OCCCC
OCC[NH+](CCO)CCO,CC(=O)[O-]
OCC[NH+](CCO)CCO,O=C[O-]
OCC[NH+](CCO)CCO,CS(=O)(=O)[O-]
CCCC[NH2+]CCCC,CCCCOP(=O)([O-])OCCCC
CCCC[NH2+]CCCC,CC(=O)[O-]
CCCC[NH2+]CCCC,O=C[O-]
CCCC[NH2+]CCCC,CS(=O)(=O)[O-]
CCCC[NH2+]CCCC,NS(=O)(=O)[O-]
CCCC[NH2+]CCCC,O=C1[N-]S(=O)(=O)c2ccccc21
CCCC[NH+](CCCC)CCCC,CS(=O)(=O)[O-]
NCC[NH3+],CCCCOP(=O)([O-])OCCCC
NCC[NH3+],CS(=O)(=O)[O-]
CC[NH+](CC)CC,CS(=O)(=O)[O-]
CC[NH+](CC)CC,O=C1[N-]S(=O)(=O)c2ccccc21
CC[NH2+]CC,CCCCOP(=O)([O-])OCCCC
CC[NH2+]CC,CC(=O)[O-]
CC[NH2+]CC,O=C[O-]
CC[NH2+]CC,CS(=O)(=O)[O-]
CC[NH2+]CC,O=C1[N-]S(=O)(=O)c2ccccc21
C1CC[NH2+]C1,CCCCOP(=O)([O-])OCCCC
C1CC[NH2+]C1,CC(=O)[O-]
C1CC[NH2+]C1,O=C[O-]
C1CC[NH2+]C1,CS(=O)(=O)[O-]
C1CC[NH2+]C1,O=C1[N-]S(=O)(=O)c2ccccc21
CSC(N)=[NH2+],COS(=O)(=O)[O-]
CCSC(N)=[NH2+],[Br-]
CCSC(N)=[NH2+],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCSC(NC)=[NH+]C,[Br-]
CCSC(NC)=[NH+]C,CCOS(=O)(=O)[O-]
CCSC(NC)=[NH+]C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCSC(N(C)C)=[N+](C)C,[Br-]
CCNC(=[NH+]CC)SCC,[Br-]
CCCCSC(N)=[NH2+],[Br-]
CCCCSC(N)=[NH2+],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCSC(NC)=[NH+]C,[Br-]
CCCCSC(N(C)C)=[N+](C)C,[Br-]
CCCCCCSC(N)=[NH2+],[Br-]
CCCCCCSC(NC)=[NH+]C,[Br-]
CCCCCCSC(N(C)C)=[N+](C)C,[Br-]
CCCCCCSC(NCC)=[NH+]CC,[Br-]
CCCCCCCCSC(N)=[NH2+],[Br-]
CCCCCCCCSC(NC)=[NH+]C,[Br-]
CCCCCCCC[P+](C)(CCCCCCCC)CCCCCCCC,[Cl-]
CCCCCCCC[P+](CC)(CCCCCCCC)CCCCCCCC,[Cl-]
CCCCCCCC[P+](CCC)(CCCCCCCC)CCCCCCCC,[Cl-]
CCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,[Cl-]
CCCCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,[Cl-]
Cc1n(CC[Si](C)(C)C)cc[n+]1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[P+](C)(CCCC)CCCC,[Cl-]
CCCC[P+](CC)(CCCC)CCCC,[Cl-]
CCCC[P+](CCC)(CCCC)CCCC,[Cl-]
CCCC[P+](CCCC)(CCCC)CCCC,[Cl-]
CCCCC[P+](CCCC)(CCCC)CCCC,[Cl-]
CCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-]
CCCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-]
CCCCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-]
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-]
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-]
CC[n+]1ccn(C)c1,F[B-](F)(F)F
CC[n+]1ccn(C)c1,O=P([O-])(F)F
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F
Cc1cc2cccc[n+]2cc1C,[Br-]
Cc1cc2cccc[n+]2cc1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cc1cc2cccc[n+]2cc1C,F[B-](F)(F)F
Cc1cc2cccc[n+]2cc1C,N#C[N-]C#N
CCc1cc2cccc[n+]2cc1CC,[Br-]
CCc1cc2cccc[n+]2cc1CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCc1cc2cccc[n+]2cc1CC,F[B-](F)(F)F
CCc1cc2cccc[n+]2cc1CC,N#C[N-]C#N
CC[N+](C)(CC)CCOC,F[B-](F)(F)F
COCC[N+](C)(C)CCOC,F[B-](F)(F)F
CCOCC[N+](C)(C)CCOC,F[B-](F)(F)F
CC[N+](C)(CC)CCOC,CC(=O)[O-]
COCC[N+](C)(C)CCOC,CC(=O)[O-]
CCOCC[N+](C)(C)CCOC,CC(=O)[O-]
CCOCC[N+](C)(C)CCOCC,CC(=O)[O-]
CCCCCCCC[N+](C)(C)C1CCCCC1,[Br-]
C[NH+](C)CCCCCCC1CCCCC1,O=C[O-]
CCCCCCCC[N+](C)(C)C1CCCCC1,O=C[O-]
CCCC[N+](C)(C)C1CCCCC1,CC(=O)[O-]
CCCCC(CC)C[N+](C)(C)CC(CC)CCCC,[Cl-]
CCCCC(CC)C[N+](C)(C)CC(CC)CCCC,[Br-]
CCCCC(CC)C[N+](C)(C)CC(CC)CCCC,[I-]
CCCCC(CC)C[N+](C)(C)CC(CC)CCCC,O=[N+]([O-])[O-]
CCCCC(CC)C[N+](C)(C)CC(CC)CCCC,Cc1ccc(S(=O)(=O)[O-])cc1
CCCCC(CC)C[N+](C)(C)CC(CC)CCCC,O=C([O-])c1ccncc1
CCCCC(CC)C[N+](C)(C)CC(CC)CCCC,O=C([O-])c1cccnc1
C[N+](C)(C)CC(=O)O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,F[P-](F)(F)(F)(F)F
CCCC[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,F[P-](F)(F)(F)(F)F
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[n+]1cccc(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1(CCO)CCCC1,[Cl-]
C[N+]1(CCCO)CCCC1,[Cl-]
C[N+]1(CCO)CCCCC1,[Cl-]
COCC[N+]1(C)CCCCC1,[Cl-]
CC[N+]1(CCO)CCCCC1,[Cl-]
C[N+]1(CCO)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1(CCCO)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1(CCO)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+]1(CCO)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,[c-]1c[nH]nn1
CCCC[P+](CCCC)(CCCC)COC,[c-]1c[nH]nn1
CCCC[P+](CC)(CC)CC,Cc1ncc([N+](=O)[O-])[n-]1
CCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
CCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
CCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
CCCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
CCCCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
CCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1c[n-]cn1
CCCCCC[N+](CC)(CC)CC,[c-]1c[nH]nn1
CC[P+](CC)(CC)COCCOC,[c-]1c[nH]nn1
CC[P+](CC)(CC)COCCOC,O=[N+]([O-])c1cn[n-]c1
CC[P+](CC)(CC)C1CCCC1,O=[N+]([O-])c1cn[n-]c1
C=CCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
C=CCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[S+]1CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCC[n+]1ccn(C)c1,O=[N+]([O-])c1cn[n-]c1
CCCCCC[n+]1ccn(C)c1,[c-]1nc[nH]n1
Cc1n(C)cc[n+]1C1CCCC1,O=[N+]([O-])c1cn[n-]c1
COCCOC[n+]1ccn(C)c1C,[c-]1c[nH]nn1
CC[N+]1=C2CCCCCN2CCC1,[Br-]
CCCC[N+]1=C2CCCCCN2CCC1,[Br-]
CCCCCC[N+]1=C2CCCCCN2CCC1,[Cl-]
CCCCCCCC[N+]1=C2CCCCCN2CCC1,[Cl-]
CC[N+]1=C2CCCCCN2CCC1,N#C[S-]
CCCC[N+]1=C2CCCCCN2CCC1,N#C[S-]
CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1,N#C[S-]
CC[N+](CC)(CC)CC,F[B-](F)(F)F
CC[N+](CC)(CC)CC,F[P-](F)(F)(F)(F)F
CCCC[N+](CC)(CC)CC,F[B-](F)(F)F
CCCC[N+](CC)(CC)CC,F[P-](F)(F)(F)(F)F
CCCCCC[N+](CC)(CC)CC,F[B-](F)(F)F
CCCCCC[N+](CC)(CC)CC,F[P-](F)(F)(F)(F)F
CCCCCCCC[N+](CC)(CC)CC,F[B-](F)(F)F
CCCCCCCC[N+](CC)(CC)CC,F[P-](F)(F)(F)(F)F
C[n+]1ccc(-c2ccncc2)cc1,[I-]
C[n+]1ccc(-c2ccncc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCC[n+]1ccc(-c2ccncc2)cc1,[I-]
CCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1,[I-]
CCC(=O)C[n+]1ccccc1,[Br-]
CC(C)C(=O)C[n+]1ccccc1,[Br-]
CC(C)COC(=O)C[n+]1ccccc1,[Br-]
CCCCCCCCCCCC(=O)OCC[n+]1ccccc1,[Br-]
CCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1,[Br-]
CCCCCCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1,[Br-]
CC(O)c1c(O)c(O)cc[n+]1C,[Br-]
O=C1OCCN1C(=O)c1ccc[n+](Cc2ccccc2)c1,[Br-]
CN(C)C(=O)c1ccc[n+](Cc2ccccc2)c1,[Br-]
N#CCCC[n+]1ccccc1,[Br-]
Cc1ccc[n+](CC#N)c1,[Br-]
Cc1cccc[n+]1CC#N,[Br-]
Cc1ccc(C)[n+](CC#N)c1,[Br-]
Cc1cc[n+](CCCC#N)cc1,[Br-]
Cc1cccc[n+]1CCCC#N,[Br-]
Cc1ccc(C)[n+](CCCC#N)c1,[Br-]
CCc1cc[n+](CC#N)cc1,[Br-]
CCc1cccc[n+]1CC#N,[Br-]
CCc1cc[n+](CCCC#N)cc1,[Br-]
COC(=O)c1ccc[n+](CCCC#N)c1,[Br-]
C[N+]1(CC#N)CCCCC1,[Br-]
C[N+]1(CCCC#N)CCCCC1,[Br-]
N#CC[N+]1(CC#N)CCCC1,[Br-]
N#CC[N+]1(CC#N)CCCCC1,[Br-]
N#CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cc1cccc[n+]1CC#N,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCc1cc[n+](CC#N)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
N#CC[N+]1(CC#N)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
N#CC[N+]1(CC#N)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cn1cc[n+](C)c1,CS(=O)(=O)[O-]
CC[n+]1ccn(C)c1,CS(=O)(=O)[O-]
CCC[n+]1ccn(C)c1,CS(=O)(=O)[O-]
CCCC[n+]1ccn(C)c1,CS(=O)(=O)[O-]
CCCCC[n+]1ccn(C)c1,CS(=O)(=O)[O-]
CCCCCCCC[n+]1ccn(C)c1,CS(=O)(=O)[O-]
CCCCCCCCCC[n+]1ccn(C)c1,CS(=O)(=O)[O-]
CCC[n+]1ccn(C)c1,CCS(=O)(=O)[O-]
CCCC[n+]1ccn(C)c1,CCS(=O)(=O)[O-]
CCCCC[n+]1ccn(C)c1,CCS(=O)(=O)[O-]
CCCCCC[n+]1ccn(C)c1,CCS(=O)(=O)[O-]
CCC[n+]1ccn(C)c1,CCCS(=O)(=O)[O-]
CCCC[n+]1ccn(C)c1,CCCS(=O)(=O)[O-]
CCC[n+]1ccn(C)c1,CCCCS(=O)(=O)[O-]
CC[n+]1ccn(C)c1,CCCCCCS(=O)(=O)[O-]
c1ccn2cc[nH+]c2c1,O=C([O-])C(=O)O
c1ccn2cc[nH+]c2c1,O=C([O-])c1ccccc1C(=O)O
c1ccn2cc[nH+]c2c1,O=S(=O)([O-])O
ClCC[NH+]1CCOCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ClCC[NH+]1CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ClCC[NH+]1CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[NH+](CC)CCCl,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[NH+](C)CCCl,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[NH+](C)CCCCl,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F
CCCC[n+]1ccc(C#N)cc1,N#C[C-](C#N)C#N
Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1,[Br-]
Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1,[Br-]
Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1,N#C[N-]C#N
Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1,N#C[N-]C#N
CCCC[n+]1csc2ccccc21,F[P-](F)(F)(F)(F)F
CCCCC[n+]1csc2ccccc21,F[P-](F)(F)(F)(F)F
CCCCCC[n+]1csc2ccccc21,F[P-](F)(F)(F)(F)F
CCCCCCC[n+]1csc2ccccc21,F[P-](F)(F)(F)(F)F
CCCCCCCC[n+]1csc2ccccc21,F[P-](F)(F)(F)(F)F
C[N+]1(CCCO)CCOCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,[Cl-]
O=[N+]([O-])[N-][N+](=O)[O-],[NH4+]
CC(C)CCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(C)CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(C)CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[n+]1cnn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[n+]1cnn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCC[n+]1cnn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[n+]1cnn(C)c1,F[P-](F)(F)(F)(F)F
CC[S+](C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[S+](CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[S+](CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[P+](CC)(CC)CC,FC(F)(F)c1cc[n-]n1
CCCC[P+](CC)(CC)CC,Cc1cc(C(F)(F)F)[n-]n1
CCCCCCCC[P+](CC)(CC)CC,c1ccc2[n-]ncc2c1
CCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
