Cation	Anion	Cationic family	Anionic family	T / K	p / MPa	ρ / kg/m3
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	337,40	0,1	1063,08
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	337,15	0,1	1063,27
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	336,90	0,1	1063,46
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	336,65	0,1	1063,65
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	336,40	0,1	1063,84
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	336,15	0,1	1064,03
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	335,90	0,1	1064,22
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	335,65	0,1	1064,41
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	335,40	0,1	1064,60
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	335,15	0,1	1064,80
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	334,90	0,1	1064,99
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	334,65	0,1	1065,18
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	334,40	0,1	1065,37
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	334,15	0,1	1065,56
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	333,90	0,1	1065,75
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	333,65	0,1	1065,95
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	333,40	0,1	1066,13
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	333,15	0,1	1066,33
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	332,90	0,1	1066,52
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	332,65	0,1	1066,71
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	332,40	0,1	1066,90
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	332,15	0,1	1067,09
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	331,90	0,1	1067,29
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	331,65	0,1	1067,47
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	331,40	0,1	1067,67
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	331,15	0,1	1067,85
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	330,90	0,1	1068,05
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	330,65	0,1	1068,24
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	330,40	0,1	1068,43
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	330,15	0,1	1068,62
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	329,90	0,1	1068,81
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	329,65	0,1	1069,00
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	329,40	0,1	1069,19
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	329,15	0,1	1069,38
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	328,90	0,1	1069,58
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	328,65	0,1	1069,77
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	328,40	0,1	1069,96
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	328,15	0,1	1070,15
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	327,90	0,1	1070,34
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	327,65	0,1	1070,53
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	327,40	0,1	1070,72
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	327,15	0,1	1070,92
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	326,90	0,1	1071,10
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	326,65	0,1	1071,30
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	326,40	0,1	1071,49
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	326,15	0,1	1071,68
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	325,90	0,1	1071,87
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	325,65	0,1	1072,06
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	325,40	0,1	1072,26
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	325,15	0,1	1072,44
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	324,90	0,1	1072,63
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	324,65	0,1	1072,82
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	324,40	0,1	1073,01
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	324,15	0,1	1073,21
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	323,90	0,1	1073,39
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	323,65	0,1	1073,59
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	323,40	0,1	1073,78
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	323,15	0,1	1073,97
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	322,90	0,1	1074,16
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	322,65	0,1	1074,35
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	322,40	0,1	1074,54
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	322,15	0,1	1074,73
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	321,90	0,1	1074,92
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	321,65	0,1	1075,11
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	321,40	0,1	1075,30
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	321,15	0,1	1075,49
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	320,90	0,1	1075,68
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	320,65	0,1	1075,87
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	320,40	0,1	1076,05
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	320,15	0,1	1076,24
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	319,90	0,1	1076,44
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	319,65	0,1	1076,63
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	319,40	0,1	1076,81
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	319,15	0,1	1077,00
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	318,90	0,1	1077,20
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	318,65	0,1	1077,39
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	318,40	0,1	1077,59
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	318,15	0,1	1077,78
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	317,90	0,1	1077,98
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	317,65	0,1	1078,18
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	317,40	0,1	1078,37
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	317,15	0,1	1078,57
n-2oh,2oh,2oh	3ac	ammonium	carboxylates	316,90	0,1	1078,76
