Cation	Anion	Cationic family	Anionic family	T / K	η / mPa s
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	293,20	65,90
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	293,20	45,00
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	293,20	65,87
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	303,20	47,78
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	313,20	35,47
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	323,20	27,04
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	333,20	21,09
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	343,20	16,73
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	353,20	13,55
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	298,15	60,24
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	303,15	50,49
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	308,15	42,65
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	313,15	36,57
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	318,15	31,65
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	323,15	27,47
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	328,15	24,07
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	333,15	21,23
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	338,15	18,75
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	343,15	16,76
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	353,15	13,51
pyr-4,1	fsa	pyrrolidinium	NTf2 derivatives	358,15	12,45
pyr-4,1	im41	pyrrolidinium	NTf2 derivatives	293,00	560,00
pyr-4,1	im41	pyrrolidinium	NTf2 derivatives	293,20	556,00
pyr-4,1	nms2	pyrrolidinium	NTf2 derivatives	293,20	1680,00
pyr-4,1	npf2	pyrrolidinium	NTf2 derivatives	293,00	350,00
pyr-4,1	npf2	pyrrolidinium	NTf2 derivatives	293,20	347,50
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	77,76
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	300,15	71,11
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	306,15	54,97
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	312,15	43,41
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	34,92
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	324,15	28,56
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	330,15	23,69
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	336,15	19,91
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	341,15	17,37
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	348,15	14,53
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	355,15	12,31
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	361,15	10,78
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	373,15	8,27
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	102,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	67,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	312,15	47,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	312,17	47,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	321,22	36,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	330,29	28,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	339,37	22,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	348,44	17,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	357,52	14,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	367,49	11,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	377,46	10,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	386,53	8,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	394,73	7,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	403,15	6,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,20	85,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,00	71,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,00	95,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,00	60,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	101,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	63,80
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	41,80
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	28,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	23,50
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	18,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	278,15	216,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,15	161,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	288,15	122,80
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	95,56
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	75,70
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	60,94
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	49,78
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	41,19
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	34,49
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	29,19
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	328,15	24,95
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	21,52
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,15	18,72
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,00	41,70
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,00	20,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,00	12,40
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	373,00	8,20
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	473,00	2,21
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	573,00	1,14
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	98,07
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	76,92
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	61,47
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	49,94
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	41,22
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	34,32
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	28,95
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	328,15	24,68
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	21,23
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,15	18,42
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	16,12
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	273,15	322,40
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	278,15	230,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,15	170,10
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	288,15	128,40
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	98,95
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	99,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	77,83
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	62,26
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	41,72
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	29,42
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	21,64
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	16,46
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	12,91
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	363,15	10,35
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	97,10
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	75,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	60,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	49,20
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	40,16
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	33,47
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	28,26
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	328,15	24,11
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	20,75
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,15	17,77
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	15,59
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,15	145,80
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	86,01
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	59,13
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	37,39
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	26,66
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	19,80
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	15,17
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	12,02
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	363,15	9,73
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,20	85,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,15	169,88
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	96,24
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	59,84
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	39,98
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	28,27
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	20,92
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	16,07
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	12,73
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	76,83
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	61,73
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	50,38
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	41,69
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	34,94
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	29,61
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	328,15	25,36
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	21,92
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,15	19,11
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	16,79
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	348,15	14,86
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	13,24
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	86,03
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	68,14
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	54,03
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	44,37
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	35,75
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	29,71
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,20	76,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,20	95,10
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	292,90	99,73
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,00	77,89
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	302,80	62,81
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,70	49,22
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,20	79,30
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,20	95,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	48,23
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	38,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	31,11
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	25,24
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	328,15	20,61
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	16,93
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,15	13,99
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	11,63
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	348,15	9,71
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,00	162,25
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,00	95,25
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,00	60,08
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,00	40,17
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,00	28,17
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,00	20,56
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,00	15,51
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,00	12,04
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	363,00	9,58
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	297,20	58,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,20	81,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,20	70,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,20	128,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	288,20	106,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,20	89,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,20	76,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,20	64,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,20	54,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,20	46,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,20	34,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,20	26,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,20	20,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	296,00	85,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	73,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	273,15	325,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,15	171,50
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	99,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	63,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	42,20
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	29,80
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	21,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	16,70
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	13,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	363,15	10,50
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	373,15	8,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	288,15	124,96
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	97,35
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	77,69
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	62,87
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	51,17
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	42,31
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	35,15
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	29,56
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	278,15	230,30
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	283,15	169,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	288,15	128,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	98,74
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	77,65
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	62,14
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	50,52
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	41,65
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	34,78
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	29,38
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	328,15	25,07
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	21,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,15	18,77
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	16,44
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	348,15	14,50
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	12,87
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	358,15	11,50
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	363,15	10,33
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	368,15	9,32
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	373,15	8,45
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,20	59,53
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,20	39,81
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,20	28,09
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,20	20,82
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,20	15,97
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,20	12,62
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,20	157,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	261,30
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	298,15	189,10
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	141,40
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	308,15	108,30
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	84,90
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	318,15	67,20
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	54,30
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	328,15	44,50
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	37,10
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,15	31,10
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	26,40
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	348,15	22,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	19,60
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	358,15	17,10
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	363,15	15,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	293,15	98,53
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,15	61,87
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	313,15	41,45
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	323,15	29,25
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	333,15	21,53
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	343,15	16,40
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	353,15	12,86
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	363,15	10,33
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	373,15	8,47
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	291,15	108,00
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	297,15	80,85
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	303,05	62,13
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	309,05	48,68
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	314,95	38,95
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	320,85	31,69
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	326,75	26,22
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	332,65	21,95
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	338,65	18,66
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	344,55	15,93
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	350,45	13,74
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	356,35	11,95
pyr-4,1	ntf2	pyrrolidinium	NTf2 derivatives	362,35	10,53
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	273,20	378,80
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	283,20	242,35
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	293,20	164,62
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	303,20	117,39
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	313,20	87,12
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	323,20	66,85
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	333,20	52,75
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	343,20	42,62
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	353,20	35,15
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	363,20	29,50
pyr-4,1	ntfso2f	pyrrolidinium	NTf2 derivatives	373,20	25,14
pyr-4,1	otf	pyrrolidinium	sulfonates	293,15	217,20
pyr-4,1	otf	pyrrolidinium	sulfonates	298,15	164,30
pyr-4,1	otf	pyrrolidinium	sulfonates	303,15	126,50
pyr-4,1	otf	pyrrolidinium	sulfonates	308,15	99,20
pyr-4,1	otf	pyrrolidinium	sulfonates	313,15	78,30
pyr-4,1	otf	pyrrolidinium	sulfonates	318,15	63,20
pyr-4,1	otf	pyrrolidinium	sulfonates	323,15	51,90
pyr-4,1	otf	pyrrolidinium	sulfonates	328,15	43,39
pyr-4,1	otf	pyrrolidinium	sulfonates	333,15	35,73
pyr-4,1	otf	pyrrolidinium	sulfonates	338,15	30,39
pyr-4,1	otf	pyrrolidinium	sulfonates	343,15	26,10
pyr-4,1	otf	pyrrolidinium	sulfonates	293,20	158,00
pyr-4,1	otf	pyrrolidinium	sulfonates	283,15	414,90
pyr-4,1	otf	pyrrolidinium	sulfonates	288,15	299,40
pyr-4,1	otf	pyrrolidinium	sulfonates	293,15	221,70
pyr-4,1	otf	pyrrolidinium	sulfonates	298,15	167,87
