Cation	Anion	Cationic family	Anionic family	T / K	σ / mN/m
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	323,15	28,87
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	333,15	28,21
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	343,15	27,59
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	298,20	33,08
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	303,00	32,57
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	308,00	32,15
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	313,00	31,77
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	318,00	31,40
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	323,30	31,09
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	327,90	30,65
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	332,90	30,28
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	338,90	29,68
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	344,20	29,45
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	349,80	28,93
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	273,49	31,49
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	278,33	31,18
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	283,37	30,85
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	288,50	30,56
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	293,37	30,35
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	298,24	30,13
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	303,17	29,89
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	308,18	29,56
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	313,22	29,24
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	318,20	29,03
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	323,19	28,56
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	328,11	28,34
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	333,15	27,98
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	338,13	27,94
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	343,00	27,46
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	348,00	27,14
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	353,33	26,79
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	358,49	26,45
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	364,76	26,01
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	273,52	31,51
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	278,52	31,21
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	283,39	30,94
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	288,38	30,66
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	293,37	30,35
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	298,25	30,11
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	303,15	29,82
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	308,21	29,37
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	313,21	29,15
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	318,23	28,86
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	323,28	28,54
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	328,28	27,99
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	333,15	27,89
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	338,10	27,59
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	343,05	27,30
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	348,34	26,92
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	353,32	26,56
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	358,10	26,38
p-14,6,6,6	ntf2	phosphonium	bistriflamide derivatives	364,97	25,93
p-14,6,6,6	po2-8i,8i	phosphonium	phosphates	297,90	28,20
p-14,6,6,6	po2-8i,8i	phosphonium	phosphates	307,90	27,60
p-14,6,6,6	po2-8i,8i	phosphonium	phosphates	317,70	26,90
p-14,6,6,6	po2-8i,8i	phosphonium	phosphates	328,10	26,20
p-14,6,6,6	po2-8i,8i	phosphonium	phosphates	338,00	25,50
p-14,6,6,6	po2-8i,8i	phosphonium	phosphates	342,90	25,00
p-14,6,6,6	po2-8i,8i	phosphonium	phosphates	298,15	28,30
p-14,6,6,6	so3-1	phosphonium	sulfonates	298,30	31,00
p-14,6,6,6	so3-1	phosphonium	sulfonates	308,00	30,30
p-14,6,6,6	so3-1	phosphonium	sulfonates	318,50	29,60
p-14,6,6,6	so3-1	phosphonium	sulfonates	328,80	28,80
p-14,6,6,6	so3-1	phosphonium	sulfonates	338,70	28,20
p-14,6,6,6	so3-1	phosphonium	sulfonates	343,50	27,90
p-14,6,6,6	so3-ph1	phosphonium	sulfonates	293,15	23,20
p-4,4,4,1	so4-1	phosphonium	sulfates	293,20	35,50
p-4,4,4,1	so4-1	phosphonium	sulfates	298,20	34,70
p-4,4,4,1	so4-1	phosphonium	sulfates	303,20	34,10
p-4,4,4,1	so4-1	phosphonium	sulfates	313,10	33,50
p-4,4,4,1	so4-1	phosphonium	sulfates	323,10	32,90
p-4,4,4,1	so4-1	phosphonium	sulfates	333,10	32,20
p-4,4,4,1	so4-12	phosphonium	sulfates	298,15	31,60
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	293,20	31,40
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	298,20	30,50
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	303,20	29,80
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	313,10	29,20
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	323,10	28,50
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	333,10	27,50
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	296,66	33,60
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	302,18	33,29
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	307,24	33,14
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	312,34	32,82
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	318,36	32,24
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	323,59	31,62
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	329,67	31,14
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	336,36	30,66
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	343,40	30,15
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	347,75	29,82
p-4,4,4,2	po2-o2,o2	phosphonium	phosphates	350,86	29,59
p-4i,4i,4i,1	so3-ph1	phosphonium	sulfonates	293,20	38,10
p-4i,4i,4i,1	so3-ph1	phosphonium	sulfonates	298,20	37,30
p-4i,4i,4i,1	so3-ph1	phosphonium	sulfonates	303,20	36,60
p-4i,4i,4i,1	so3-ph1	phosphonium	sulfonates	313,10	35,50
p-4i,4i,4i,1	so3-ph1	phosphonium	sulfonates	323,10	35,00
p-4i,4i,4i,1	so3-ph1	phosphonium	sulfonates	333,10	34,30
p-8,8,8,8	br	phosphonium	inorganics	318,10	27,40
p-8,8,8,8	br	phosphonium	inorganics	323,10	27,10
p-8,8,8,8	br	phosphonium	inorganics	333,10	26,60
p-8,8,8,8	br	phosphonium	inorganics	343,10	26,00
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	298,15	31,36
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	303,15	31,16
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	308,15	31,12
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	313,15	30,91
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	318,15	30,77
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	323,15	30,69
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	328,15	30,49
p-ph,ph,ph,1	10ac	phosphonium	carboxylates	333,15	30,34
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	298,15	30,88
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	303,15	30,65
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	308,15	30,46
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	313,15	30,30
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	318,15	30,11
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	323,15	29,86
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	328,15	29,65
p-ph,ph,ph,1	12ac	phosphonium	carboxylates	333,15	29,52
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	298,15	31,88
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	303,15	31,82
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	308,15	31,65
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	313,15	31,59
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	318,15	31,48
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	323,15	31,36
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	328,15	31,28
p-ph,ph,ph,1	8ac	phosphonium	carboxylates	333,15	31,17
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	293,40	35,60
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	298,00	35,30
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	303,10	35,10
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	313,20	34,50
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	323,20	34,00
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	333,30	33,50
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	343,30	33,00
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	298,20	35,17
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	303,15	34,40
pip-3,1	ntf2	piperidinium	bistriflamide derivatives	303,15	34,50
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	293,30	34,50
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	298,20	34,20
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	302,90	34,00
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	313,20	33,50
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	323,20	33,00
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	333,00	32,50
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	343,10	32,10
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	298,20	34,14
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	308,20	33,65
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	318,20	33,17
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	328,20	32,68
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	338,20	32,20
pip-4,1	ntf2	piperidinium	bistriflamide derivatives	343,20	31,96
pip-4i,1	ntf2	piperidinium	bistriflamide derivatives	308,20	33,90
pip-4i,1	ntf2	piperidinium	bistriflamide derivatives	318,20	33,45
pip-4i,1	ntf2	piperidinium	bistriflamide derivatives	328,20	33,01
pip-4i,1	ntf2	piperidinium	bistriflamide derivatives	338,20	32,56
pip-4i,1	ntf2	piperidinium	bistriflamide derivatives	343,20	32,34
py-1[4]	hso4	pyridinium	sulfates	293,15	51,11
py-1[4]	hso4	pyridinium	sulfates	303,15	49,73
py-1[4]	hso4	pyridinium	sulfates	313,15	48,40
py-1[4]	hso4	pyridinium	sulfates	323,15	46,58
py-1[4]	hso4	pyridinium	sulfates	333,15	44,80
py-1[4]	hso4	pyridinium	sulfates	343,15	43,29
py-1[4]	hso4	pyridinium	sulfates	353,15	42,10
py-1ph	ntf2	pyridinium	bistriflamide derivatives	293,15	39,60
py-2	dca	pyridinium	dicyanamides	298,15	59,20
py-2	dca	pyridinium	dicyanamides	288,15	59,90
py-2	dca	pyridinium	dicyanamides	293,15	59,50
py-2	dca	pyridinium	dicyanamides	303,15	58,80
py-2	dca	pyridinium	dicyanamides	308,15	58,50
py-2	dca	pyridinium	dicyanamides	313,15	58,10
py-2	dca	pyridinium	dicyanamides	318,15	57,90
py-2	ntf2	pyridinium	bistriflamide derivatives	288,15	37,87
py-2	ntf2	pyridinium	bistriflamide derivatives	290,65	37,75
py-2	ntf2	pyridinium	bistriflamide derivatives	293,15	37,64
py-2	ntf2	pyridinium	bistriflamide derivatives	295,65	37,52
py-2	ntf2	pyridinium	bistriflamide derivatives	298,15	37,40
py-2	ntf2	pyridinium	bistriflamide derivatives	300,65	37,30
py-2	ntf2	pyridinium	bistriflamide derivatives	303,15	37,14
py-2	ntf2	pyridinium	bistriflamide derivatives	305,65	37,03
py-2	ntf2	pyridinium	bistriflamide derivatives	308,15	36,92
py-2	ntf2	pyridinium	bistriflamide derivatives	310,65	36,81
py-2	ntf2	pyridinium	bistriflamide derivatives	313,15	36,73
py-2	ntf2	pyridinium	bistriflamide derivatives	315,65	36,63
py-2	ntf2	pyridinium	bistriflamide derivatives	318,15	36,51
py-2	ntf2	pyridinium	bistriflamide derivatives	320,65	36,36
py-2	ntf2	pyridinium	bistriflamide derivatives	323,15	36,26
py-2	ntf2	pyridinium	bistriflamide derivatives	325,65	36,19
py-2	ntf2	pyridinium	bistriflamide derivatives	328,15	36,08
py-2	ntf2	pyridinium	bistriflamide derivatives	330,65	35,95
py-2	ntf2	pyridinium	bistriflamide derivatives	333,15	35,85
py-2	ntf2	pyridinium	bistriflamide derivatives	335,65	35,70
py-2	ntf2	pyridinium	bistriflamide derivatives	338,15	35,60
py-2	ntf2	pyridinium	bistriflamide derivatives	293,15	35,60
py-2	ntf2	pyridinium	bistriflamide derivatives	298,15	35,50
py-2	ntf2	pyridinium	bistriflamide derivatives	303,15	35,40
py-2	ntf2	pyridinium	bistriflamide derivatives	308,15	35,30
py-2	ntf2	pyridinium	bistriflamide derivatives	313,15	35,20
py-2	ntf2	pyridinium	bistriflamide derivatives	318,15	35,20
py-2	ntf2	pyridinium	bistriflamide derivatives	323,15	35,10
py-2	ntf2	pyridinium	bistriflamide derivatives	288,15	37,70
py-2	ntf2	pyridinium	bistriflamide derivatives	293,15	37,60
py-2	ntf2	pyridinium	bistriflamide derivatives	298,15	37,40
py-2	ntf2	pyridinium	bistriflamide derivatives	303,15	37,10
py-2	ntf2	pyridinium	bistriflamide derivatives	308,15	36,90
py-2	ntf2	pyridinium	bistriflamide derivatives	313,15	36,70
py-2	ntf2	pyridinium	bistriflamide derivatives	318,15	36,60
py-2	ntf2	pyridinium	bistriflamide derivatives	323,15	36,40
py-2	ntf2	pyridinium	bistriflamide derivatives	328,15	36,10
py-2	ntf2	pyridinium	bistriflamide derivatives	333,15	35,90
py-2	ntf2	pyridinium	bistriflamide derivatives	338,15	35,60
py-2	reo4	pyridinium	metal complexes	293,15	48,60
py-2	reo4	pyridinium	metal complexes	298,15	48,30
py-2	reo4	pyridinium	metal complexes	303,15	47,90
py-2	reo4	pyridinium	metal complexes	308,15	47,40
py-2	reo4	pyridinium	metal complexes	313,15	47,10
py-2	reo4	pyridinium	metal complexes	318,15	46,80
py-2	reo4	pyridinium	metal complexes	323,15	46,40
py-2	reo4	pyridinium	metal complexes	328,15	45,90
py-2	reo4	pyridinium	metal complexes	333,15	45,50
py-2	reo4	pyridinium	metal complexes	338,15	45,30
py-2	reo4	pyridinium	metal complexes	343,15	45,00
py-2oh	ccn3	pyridinium	methanides	298,15	59,67
py-2oh	ccn3	pyridinium	methanides	303,15	58,41
py-2oh	ccn3	pyridinium	methanides	308,15	57,34
py-2oh	ccn3	pyridinium	methanides	313,15	56,30
py-2oh	ccn3	pyridinium	methanides	318,15	55,16
py-2oh	ccn3	pyridinium	methanides	323,15	53,95
py-2oh	ccn3	pyridinium	methanides	328,15	52,79
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	283,37	36,98
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	288,25	36,82
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	293,42	36,65
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	298,31	36,50
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	303,05	36,31
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	307,82	36,11
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	312,97	35,95
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	318,38	35,76
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	322,88	35,52
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	328,34	35,32
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	333,16	35,12
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	337,93	34,92
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	343,20	34,77
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	347,60	34,53
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	353,02	34,38
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	359,26	34,14
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	363,55	33,94
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	264,98	37,98
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	274,35	37,65
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	278,08	37,48
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	283,24	37,32
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	288,21	37,06
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	293,40	36,90
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	298,31	36,64
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	302,93	36,45
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	307,78	36,29
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	312,97	36,07
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	318,39	35,83
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	322,94	35,54
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	328,34	35,29
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	333,16	35,03
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	337,50	34,74
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	343,21	34,63
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	347,65	34,27
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	353,02	34,14
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	359,32	33,83
py-3,1[2]	ntf2	pyridinium	bistriflamide derivatives	363,67	33,73
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	293,30	35,00
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	298,30	34,70
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	303,30	34,50
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	313,20	33,90
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	323,20	33,40
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	333,10	33,00
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	343,20	32,50
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	293,15	36,00
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	303,15	35,53
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	313,15	35,10
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	323,15	34,53
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	333,15	34,05
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	343,15	33,55
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	298,20	35,02
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	273,45	35,78
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	278,42	35,59
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	283,20	35,41
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	288,67	35,22
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	292,99	35,06
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	298,44	34,88
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	303,12	34,68
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	308,04	34,53
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	312,72	34,29
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	318,25	34,08
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	323,19	33,91
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	328,11	33,65
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	333,15	33,46
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	339,21	33,18
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	342,65	33,08
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	347,77	32,85
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	352,59	32,70
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	264,14	36,35
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	268,06	36,23
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	273,39	36,10
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	278,42	35,88
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	283,19	35,60
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	288,50	35,39
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	292,92	35,23
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	298,42	35,03
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	303,10	34,83
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	308,03	34,64
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	312,75	34,39
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	318,22	34,12
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	323,23	33,95
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	328,11	33,69
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	333,21	33,43
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	339,28	33,18
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	342,59	33,03
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	347,91	32,78
py-3,1[3]	ntf2	pyridinium	bistriflamide derivatives	352,62	32,49
py-3,1[3]	so3-4[f]	pyridinium	sulfonates	298,30	26,35
py-3,1[3]	so3-4[f]	pyridinium	sulfonates	303,40	26,16
py-3,1[3]	so3-4[f]	pyridinium	sulfonates	313,40	25,77
py-3,1[3]	so3-4[f]	pyridinium	sulfonates	323,60	25,39
py-3,1[3]	so3-4[f]	pyridinium	sulfonates	332,90	25,12
py-3,1[3]	so3-4[f]	pyridinium	sulfonates	343,00	24,70
py-3,1[3]	so4-2	pyridinium	sulfates	298,00	46,36
py-3,1[3]	so4-2	pyridinium	sulfates	303,00	45,97
py-3,1[3]	so4-2	pyridinium	sulfates	313,00	45,19
py-3,1[3]	so4-2	pyridinium	sulfates	333,00	43,63
py-3,1[3]	so4-2	pyridinium	sulfates	353,00	42,07
py-3,1[3]	so4-2	pyridinium	sulfates	373,00	40,51
py-3,1[3]	so4-2	pyridinium	sulfates	393,00	38,95
py-3,1[3]	tfa-3[f]	pyridinium	carboxylates	298,30	26,83
py-3,1[3]	tfa-3[f]	pyridinium	carboxylates	308,20	26,49
py-3,1[3]	tfa-3[f]	pyridinium	carboxylates	317,90	26,07
py-3,1[3]	tfa-3[f]	pyridinium	carboxylates	328,00	25,71
py-3,1[3]	tfa-3[f]	pyridinium	carboxylates	338,00	25,31
py-3,1[3]	tfa-3[f]	pyridinium	carboxylates	347,00	24,94
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	288,22	35,61
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	293,49	35,39
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	298,37	35,20
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	303,12	35,00
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	308,17	34,85
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	313,06	34,65
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	318,14	34,48
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	323,06	34,25
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	328,00	34,04
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	333,36	33,79
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	338,08	33,60
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	343,75	33,43
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	347,87	33,20
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	353,29	33,01
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	357,58	32,83
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	362,45	32,61
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	288,19	35,82
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	293,49	35,56
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	298,37	35,36
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	303,11	35,17
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	308,15	34,96
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	313,06	34,66
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	318,15	34,46
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	323,07	34,23
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	327,97	33,95
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	332,97	33,70
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	338,17	33,44
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	343,80	33,20
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	348,11	32,98
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	353,47	32,70
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	357,72	32,42
py-3,1[4]	ntf2	pyridinium	bistriflamide derivatives	362,65	32,22
py-3	bf4	pyridinium	tetrafluoroborate derivatives	278,15	52,55
py-3	bf4	pyridinium	tetrafluoroborate derivatives	280,65	52,35
py-3	bf4	pyridinium	tetrafluoroborate derivatives	283,15	52,16
py-3	bf4	pyridinium	tetrafluoroborate derivatives	285,65	51,94
